,order_id,order_date,delivery_date,customer_name,gender,age,city,state,product_id,price_per_unit,quantity,total_price,product_ID,product_type,product_name,size,colour,price,stock,description,time_arrivale,cumulative
1422,291,2021-01-12,2021-02-05,Hadlee Douthwaite,Female,42,West Hamish,South Australia,222,106,1,106,222,Shirt,Chambray,M,yellow,105,62,"A yellow coloured, M sized, Chambray Shirt",24,290640
1423,291,2021-01-12,2021-02-05,Hadlee Douthwaite,Female,42,West Hamish,South Australia,806,117,1,117,806,Jacket,Shearling,S,red,95,75,"A red coloured, S sized, Shearling Jacket",24,290757
1424,292,2021-03-26,2021-04-04,Milton Otson,Non-binary,78,Cooperbury,Western Australia,946,97,3,291,946,Trousers,Slim-Fit,S,red,119,71,"A red coloured, S sized, Slim-Fit Trousers",9,291048
1425,292,2021-03-26,2021-04-04,Milton Otson,Non-binary,78,Cooperbury,Western Australia,692,113,3,339,692,Jacket,Parka,M,indigo,119,66,"A indigo coloured, M sized, Parka Jacket",9,291387
1426,292,2021-03-26,2021-04-04,Milton Otson,Non-binary,78,Cooperbury,Western Australia,1246,112,1,112,1246,Trousers,Tracksuit Bottoms,S,blue,91,48,"A blue coloured, S sized, Tracksuit Bottoms Trousers",9,291499
1427,292,2021-03-26,2021-04-04,Milton Otson,Non-binary,78,Cooperbury,Western Australia,925,96,2,192,925,Trousers,Drawstring,XS,green,104,57,"A green coloured, XS sized, Drawstring Trousers",9,291691
1428,292,2021-03-26,2021-04-04,Milton Otson,Non-binary,78,Cooperbury,Western Australia,189,98,3,294,189,Shirt,Camp Collared,XL,yellow,112,44,"A yellow coloured, XL sized, Camp Collared Shirt",9,291985
1429,292,2021-03-26,2021-04-04,Milton Otson,Non-binary,78,Cooperbury,Western Australia,1250,112,2,224,1250,Trousers,Tracksuit Bottoms,XS,indigo,91,63,"A indigo coloured, XS sized, Tracksuit Bottoms Trousers",9,292209
1430,293,2021-08-05,2021-08-13,Augusto Ackrill,Bigender,40,South Sophieview,Victoria,740,109,2,218,740,Jacket,Peacoat,XS,orange,102,78,"A orange coloured, XS sized, Peacoat Jacket",8,292427
1431,293,2021-08-05,2021-08-13,Augusto Ackrill,Bigender,40,South Sophieview,Victoria,982,106,2,212,982,Trousers,Wool,M,red,111,58,"A red coloured, M sized, Wool Trousers",8,292639
1432,293,2021-08-05,2021-08-13,Augusto Ackrill,Bigender,40,South Sophieview,Victoria,1122,102,2,204,1122,Trousers,Cargo Pants,M,red,106,52,"A red coloured, M sized, Cargo Pants Trousers",8,292843
1433,293,2021-08-05,2021-08-13,Augusto Ackrill,Bigender,40,South Sophieview,Victoria,1050,93,1,93,1050,Trousers,Joggers,XS,red,94,65,"A red coloured, XS sized, Joggers Trousers",8,292936
1434,293,2021-08-05,2021-08-13,Augusto Ackrill,Bigender,40,South Sophieview,Victoria,1055,93,2,186,1055,Trousers,Joggers,XS,orange,94,65,"A orange coloured, XS sized, Joggers Trousers",8,293122
1435,293,2021-08-05,2021-08-13,Augusto Ackrill,Bigender,40,South Sophieview,Victoria,105,92,3,276,105,Shirt,Denim,XS,red,115,52,"A red coloured, XS sized, Denim Shirt",8,293398
1436,293,2021-08-05,2021-08-13,Augusto Ackrill,Bigender,40,South Sophieview,Victoria,317,109,1,109,317,Shirt,Mandarin Collar,M,red,108,60,"A red coloured, M sized, Mandarin Collar Shirt",8,293507
1437,294,2021-08-28,2021-09-15,Henrietta Briatt,Agender,24,New Hannah,Australian Capital Territory,539,98,1,98,539,Jacket,Leather,XL,yellow,113,67,"A yellow coloured, XL sized, Leather Jacket",18,293605
1438,294,2021-08-28,2021-09-15,Henrietta Briatt,Agender,24,New Hannah,Australian Capital Territory,566,100,3,300,566,Jacket,Bomber,S,orange,90,49,"A orange coloured, S sized, Bomber Jacket",18,293905
1439,294,2021-08-28,2021-09-15,Henrietta Briatt,Agender,24,New Hannah,Australian Capital Territory,1241,112,2,224,1241,Trousers,Tracksuit Bottoms,S,green,91,72,"A green coloured, S sized, Tracksuit Bottoms Trousers",18,294129
1440,294,2021-08-28,2021-09-15,Henrietta Briatt,Agender,24,New Hannah,Australian Capital Territory,181,98,1,98,181,Shirt,Camp Collared,S,orange,112,62,"A orange coloured, S sized, Camp Collared Shirt",18,294227
1441,294,2021-08-28,2021-09-15,Henrietta Briatt,Agender,24,New Hannah,Australian Capital Territory,25,96,1,96,25,Shirt,Oxford Cloth,XS,indigo,114,61,"A indigo coloured, XS sized, Oxford Cloth Shirt",18,294323
1442,294,2021-08-28,2021-09-15,Henrietta Briatt,Agender,24,New Hannah,Australian Capital Territory,1219,105,1,105,1219,Trousers,Pleated,XL,indigo,90,45,"A indigo coloured, XL sized, Pleated Trousers",18,294428
1443,295,2021-03-05,2021-03-19,Chandal Fransinelli,Polygender,21,Hackettchester,South Australia,865,113,1,113,865,Trousers,Chinos,XS,indigo,100,61,"A indigo coloured, XS sized, Chinos Trousers",14,294541
1444,295,2021-03-05,2021-03-19,Chandal Fransinelli,Polygender,21,Hackettchester,South Australia,571,100,2,200,571,Jacket,Bomber,S,yellow,90,64,"A yellow coloured, S sized, Bomber Jacket",14,294741
1445,296,2021-10-22,2021-10-25,Brade Caught,Genderqueer,56,Elijahburgh,Queensland,100,118,1,118,100,Shirt,Flannel,XS,violet,96,72,"A violet coloured, XS sized, Flannel Shirt",3,294859
1446,296,2021-10-22,2021-10-25,Brade Caught,Genderqueer,56,Elijahburgh,Queensland,49,104,2,208,49,Shirt,Dress,XL,yellow,119,75,"A yellow coloured, XL sized, Dress Shirt",3,295067
1447,296,2021-10-22,2021-10-25,Brade Caught,Genderqueer,56,Elijahburgh,Queensland,466,118,3,354,466,Jacket,Puffer,S,yellow,110,48,"A yellow coloured, S sized, Puffer Jacket",3,295421
1448,296,2021-10-22,2021-10-25,Brade Caught,Genderqueer,56,Elijahburgh,Queensland,103,118,3,354,103,Shirt,Flannel,L,violet,96,76,"A violet coloured, L sized, Flannel Shirt",3,295775
1449,296,2021-10-22,2021-10-25,Brade Caught,Genderqueer,56,Elijahburgh,Queensland,343,109,2,218,343,Shirt,Mandarin Collar,L,indigo,108,53,"A indigo coloured, L sized, Mandarin Collar Shirt",3,295993
1450,297,2021-06-15,2021-06-27,Dulcia Gawthorpe,Bigender,46,North Lillian,Australian Capital Territory,1235,112,3,336,1235,Trousers,Tracksuit Bottoms,XS,yellow,91,76,"A yellow coloured, XS sized, Tracksuit Bottoms Trousers",12,296329
1451,297,2021-06-15,2021-06-27,Dulcia Gawthorpe,Bigender,46,North Lillian,Australian Capital Territory,247,95,1,95,247,Shirt,Polo,M,red,117,70,"A red coloured, M sized, Polo Shirt",12,296424
1452,297,2021-06-15,2021-06-27,Dulcia Gawthorpe,Bigender,46,North Lillian,Australian Capital Territory,416,119,2,238,416,Shirt,Casual Slim Fit,S,violet,113,50,"A violet coloured, S sized, Casual Slim Fit Shirt",12,296662
1453,297,2021-06-15,2021-06-27,Dulcia Gawthorpe,Bigender,46,North Lillian,Australian Capital Territory,845,113,1,113,845,Trousers,Chinos,XS,orange,100,53,"A orange coloured, XS sized, Chinos Trousers",12,296775
1454,297,2021-06-15,2021-06-27,Dulcia Gawthorpe,Bigender,46,North Lillian,Australian Capital Territory,752,109,1,109,752,Jacket,Peacoat,M,green,102,49,"A green coloured, M sized, Peacoat Jacket",12,296884
1455,297,2021-06-15,2021-06-27,Dulcia Gawthorpe,Bigender,46,North Lillian,Australian Capital Territory,892,94,3,282,892,Trousers,Cords,M,green,113,76,"A green coloured, M sized, Cords Trousers",12,297166
1456,297,2021-06-15,2021-06-27,Dulcia Gawthorpe,Bigender,46,North Lillian,Australian Capital Territory,672,113,2,226,672,Jacket,Parka,M,orange,119,51,"A orange coloured, M sized, Parka Jacket",12,297392
1457,297,2021-06-15,2021-06-27,Dulcia Gawthorpe,Bigender,46,North Lillian,Australian Capital Territory,854,113,2,226,854,Trousers,Chinos,XL,yellow,100,59,"A yellow coloured, XL sized, Chinos Trousers",12,297618
1458,297,2021-06-15,2021-06-27,Dulcia Gawthorpe,Bigender,46,North Lillian,Australian Capital Territory,757,109,1,109,757,Jacket,Peacoat,M,blue,102,71,"A blue coloured, M sized, Peacoat Jacket",12,297727
1459,297,2021-06-15,2021-06-27,Dulcia Gawthorpe,Bigender,46,North Lillian,Australian Capital Territory,971,97,2,194,971,Trousers,Slim-Fit,S,indigo,119,41,"A indigo coloured, S sized, Slim-Fit Trousers",12,297921
1460,298,2021-09-11,2021-09-20,Aurie Margett,Agender,39,Amelieburgh,New South Wales,978,97,2,194,978,Trousers,Slim-Fit,L,violet,119,58,"A violet coloured, L sized, Slim-Fit Trousers",9,298115
1461,298,2021-09-11,2021-09-20,Aurie Margett,Agender,39,Amelieburgh,New South Wales,667,113,2,226,667,Jacket,Parka,M,red,119,56,"A red coloured, M sized, Parka Jacket",9,298341
1462,298,2021-09-11,2021-09-20,Aurie Margett,Agender,39,Amelieburgh,New South Wales,672,113,1,113,672,Jacket,Parka,M,orange,119,51,"A orange coloured, M sized, Parka Jacket",9,298454
1463,298,2021-09-11,2021-09-20,Aurie Margett,Agender,39,Amelieburgh,New South Wales,767,109,2,218,767,Jacket,Peacoat,M,violet,102,77,"A violet coloured, M sized, Peacoat Jacket",9,298672
1464,298,2021-09-11,2021-09-20,Aurie Margett,Agender,39,Amelieburgh,New South Wales,1081,93,3,279,1081,Trousers,Joggers,S,violet,94,63,"A violet coloured, S sized, Joggers Trousers",9,298951
1465,298,2021-09-11,2021-09-20,Aurie Margett,Agender,39,Amelieburgh,New South Wales,555,98,2,196,555,Jacket,Leather,XS,violet,113,70,"A violet coloured, XS sized, Leather Jacket",9,299147
1466,299,2021-01-12,2021-02-03,Vanna Densham,Female,53,Hallshire,Western Australia,153,91,2,182,153,Shirt,Linen,L,yellow,116,72,"A yellow coloured, L sized, Linen Shirt",22,299329
1467,299,2021-01-12,2021-02-03,Vanna Densham,Female,53,Hallshire,Western Australia,143,91,3,273,143,Shirt,Linen,L,red,116,80,"A red coloured, L sized, Linen Shirt",22,299602
1468,299,2021-01-12,2021-02-03,Vanna Densham,Female,53,Hallshire,Western Australia,694,113,3,339,694,Jacket,Parka,XL,indigo,119,78,"A indigo coloured, XL sized, Parka Jacket",22,299941
1469,299,2021-01-12,2021-02-03,Vanna Densham,Female,53,Hallshire,Western Australia,199,98,1,98,199,Shirt,Camp Collared,XL,blue,112,51,"A blue coloured, XL sized, Camp Collared Shirt",22,300039
1470,299,2021-01-12,2021-02-03,Vanna Densham,Female,53,Hallshire,Western Australia,492,102,3,306,492,Jacket,Windbreaker,M,red,109,47,"A red coloured, M sized, Windbreaker Jacket",22,300345
1471,299,2021-01-12,2021-02-03,Vanna Densham,Female,53,Hallshire,Western Australia,149,91,2,182,149,Shirt,Linen,XL,orange,116,59,"A orange coloured, XL sized, Linen Shirt",22,300527
1472,299,2021-01-12,2021-02-03,Vanna Densham,Female,53,Hallshire,Western Australia,1242,112,3,336,1242,Trousers,Tracksuit Bottoms,M,green,91,47,"A green coloured, M sized, Tracksuit Bottoms Trousers",22,300863
1473,300,2021-09-30,2021-10-25,Chancey Iacovozzo,Agender,60,West John,Tasmania,523,102,2,204,523,Jacket,Windbreaker,L,violet,109,72,"A violet coloured, L sized, Windbreaker Jacket",25,301067
1474,301,2021-06-21,2021-06-25,Kerry Luto,Polygender,56,Conroychester,South Australia,1035,90,2,180,1035,Trousers,Relaxed Leg,XS,blue,95,54,"A blue coloured, XS sized, Relaxed Leg Trousers",4,301247
1475,301,2021-06-21,2021-06-25,Kerry Luto,Polygender,56,Conroychester,South Australia,814,117,3,351,814,Jacket,Shearling,XL,orange,95,60,"A orange coloured, XL sized, Shearling Jacket",4,301598
1476,301,2021-06-21,2021-06-25,Kerry Luto,Polygender,56,Conroychester,South Australia,141,91,3,273,141,Shirt,Linen,S,red,116,67,"A red coloured, S sized, Linen Shirt",4,301871
1477,301,2021-06-21,2021-06-25,Kerry Luto,Polygender,56,Conroychester,South Australia,266,95,3,285,266,Shirt,Polo,S,blue,117,76,"A blue coloured, S sized, Polo Shirt",4,302156
1478,301,2021-06-21,2021-06-25,Kerry Luto,Polygender,56,Conroychester,South Australia,947,97,2,194,947,Trousers,Slim-Fit,M,red,119,67,"A red coloured, M sized, Slim-Fit Trousers",4,302350
1479,301,2021-06-21,2021-06-25,Kerry Luto,Polygender,56,Conroychester,South Australia,1094,115,2,230,1094,Trousers,Cropped,XL,orange,99,61,"A orange coloured, XL sized, Cropped Trousers",4,302580
1480,302,2021-06-19,2021-07-07,Cosmo Leys,Female,24,Kaiberg,Western Australia,1052,93,1,93,1052,Trousers,Joggers,M,red,94,43,"A red coloured, M sized, Joggers Trousers",18,302673
1481,302,2021-06-19,2021-07-07,Cosmo Leys,Female,24,Kaiberg,Western Australia,528,98,2,196,528,Jacket,Leather,L,red,113,76,"A red coloured, L sized, Leather Jacket",18,302869
1482,302,2021-06-19,2021-07-07,Cosmo Leys,Female,24,Kaiberg,Western Australia,926,96,1,96,926,Trousers,Drawstring,S,green,104,73,"A green coloured, S sized, Drawstring Trousers",18,302965
1483,303,2021-09-02,2021-09-11,Mallissa Lawdham,Genderfluid,44,East Madison,New South Wales,595,112,2,224,595,Jacket,Cardigan,XS,red,118,51,"A red coloured, XS sized, Cardigan Jacket",9,303189
1484,303,2021-09-02,2021-09-11,Mallissa Lawdham,Genderfluid,44,East Madison,New South Wales,589,100,1,100,589,Jacket,Bomber,XL,indigo,90,50,"A indigo coloured, XL sized, Bomber Jacket",9,303289
1485,303,2021-09-02,2021-09-11,Mallissa Lawdham,Genderfluid,44,East Madison,New South Wales,3,96,2,192,3,Shirt,Oxford Cloth,L,red,114,69,"A red coloured, L sized, Oxford Cloth Shirt",9,303481
1486,303,2021-09-02,2021-09-11,Mallissa Lawdham,Genderfluid,44,East Madison,New South Wales,399,119,3,357,399,Shirt,Casual Slim Fit,XL,yellow,113,78,"A yellow coloured, XL sized, Casual Slim Fit Shirt",9,303838
1487,304,2021-04-10,2021-05-03,Beverly Burbridge,Non-binary,45,Krisland,Western Australia,155,91,3,273,155,Shirt,Linen,XS,green,116,49,"A green coloured, XS sized, Linen Shirt",23,304111
1488,304,2021-04-10,2021-05-03,Beverly Burbridge,Non-binary,45,Krisland,Western Australia,605,112,3,336,605,Jacket,Cardigan,XS,yellow,118,46,"A yellow coloured, XS sized, Cardigan Jacket",23,304447
1489,304,2021-04-10,2021-05-03,Beverly Burbridge,Non-binary,45,Krisland,Western Australia,104,118,3,354,104,Shirt,Flannel,XL,violet,96,43,"A violet coloured, XL sized, Flannel Shirt",23,304801
1490,304,2021-04-10,2021-05-03,Beverly Burbridge,Non-binary,45,Krisland,Western Australia,850,113,3,339,850,Trousers,Chinos,XS,yellow,100,41,"A yellow coloured, XS sized, Chinos Trousers",23,305140
1491,304,2021-04-10,2021-05-03,Beverly Burbridge,Non-binary,45,Krisland,Western Australia,98,118,2,236,98,Shirt,Flannel,L,indigo,96,62,"A indigo coloured, L sized, Flannel Shirt",23,305376
1492,305,2021-07-09,2021-07-26,Duncan Walliker,Genderfluid,37,West Zoe,Victoria,706,119,3,357,706,Jacket,Trench Coat,S,orange,112,41,"A orange coloured, S sized, Trench Coat Jacket",17,305733
1493,305,2021-07-09,2021-07-26,Duncan Walliker,Genderfluid,37,West Zoe,Victoria,504,102,1,102,504,Jacket,Windbreaker,XL,yellow,109,58,"A yellow coloured, XL sized, Windbreaker Jacket",17,305835
1494,305,2021-07-09,2021-07-26,Duncan Walliker,Genderfluid,37,West Zoe,Victoria,188,98,2,196,188,Shirt,Camp Collared,L,yellow,112,71,"A yellow coloured, L sized, Camp Collared Shirt",17,306031
1495,305,2021-07-09,2021-07-26,Duncan Walliker,Genderfluid,37,West Zoe,Victoria,308,105,2,210,308,Shirt,Cuban Collar,L,indigo,93,65,"A indigo coloured, L sized, Cuban Collar Shirt",17,306241
1496,306,2021-10-16,2021-10-19,Cristen Hagley,Bigender,25,Lake Gabriella,Victoria,768,109,3,327,768,Jacket,Peacoat,L,violet,102,65,"A violet coloured, L sized, Peacoat Jacket",3,306568
1497,307,2021-10-11,2021-10-28,Osgood Percifer,Genderqueer,76,Cameronton,Western Australia,349,109,1,109,349,Shirt,Mandarin Collar,XL,violet,108,71,"A violet coloured, XL sized, Mandarin Collar Shirt",17,306677
1498,307,2021-10-11,2021-10-28,Osgood Percifer,Genderqueer,76,Cameronton,Western Australia,886,94,3,282,886,Trousers,Cords,S,yellow,113,68,"A yellow coloured, S sized, Cords Trousers",17,306959
1499,307,2021-10-11,2021-10-28,Osgood Percifer,Genderqueer,76,Cameronton,Western Australia,1070,93,2,186,1070,Trousers,Joggers,XS,blue,94,67,"A blue coloured, XS sized, Joggers Trousers",17,307145
1500,307,2021-10-11,2021-10-28,Osgood Percifer,Genderqueer,76,Cameronton,Western Australia,1177,99,3,297,1177,Trousers,High-Waisted,M,blue,98,52,"A blue coloured, M sized, High-Waisted Trousers",17,307442
1501,308,2021-02-13,2021-03-08,Barclay Beswick,Male,50,Gleasonburgh,Northern Territory,598,112,1,112,598,Jacket,Cardigan,L,red,118,41,"A red coloured, L sized, Cardigan Jacket",23,307554
1502,308,2021-02-13,2021-03-08,Barclay Beswick,Male,50,Gleasonburgh,Northern Territory,678,113,3,339,678,Jacket,Parka,L,yellow,119,72,"A yellow coloured, L sized, Parka Jacket",23,307893
1503,308,2021-02-13,2021-03-08,Barclay Beswick,Male,50,Gleasonburgh,Northern Territory,944,96,3,288,944,Trousers,Drawstring,XL,violet,104,80,"A violet coloured, XL sized, Drawstring Trousers",23,308181
1504,309,2021-01-07,2021-01-25,Bee Mazonowicz,Bigender,36,South Eveshire,Western Australia,406,119,1,119,406,Shirt,Casual Slim Fit,S,blue,113,75,"A blue coloured, S sized, Casual Slim Fit Shirt",18,308300
1505,309,2021-01-07,2021-01-25,Bee Mazonowicz,Bigender,36,South Eveshire,Western Australia,350,94,2,188,350,Shirt,Henley,XS,red,92,62,"A red coloured, XS sized, Henley Shirt",18,308488
1506,310,2021-04-25,2021-05-15,Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,640,93,2,186,640,Jacket,Coach,XS,yellow,115,52,"A yellow coloured, XS sized, Coach Jacket",20,308674
1507,310,2021-04-25,2021-05-15,Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,1036,90,2,180,1036,Trousers,Relaxed Leg,S,blue,95,57,"A blue coloured, S sized, Relaxed Leg Trousers",20,308854
1508,310,2021-04-25,2021-05-15,Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,78,118,1,118,78,Shirt,Flannel,L,orange,96,59,"A orange coloured, L sized, Flannel Shirt",20,308972
1509,310,2021-04-25,2021-05-15,Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,1105,115,3,345,1105,Trousers,Cropped,XS,blue,99,47,"A blue coloured, XS sized, Cropped Trousers",20,309317
1510,310,2021-04-25,2021-05-15,Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,870,113,2,226,870,Trousers,Chinos,XS,violet,100,72,"A violet coloured, XS sized, Chinos Trousers",20,309543
1511,311,2021-03-07,2021-03-25,Dena Banbrick,Polygender,26,Tylershire,Queensland,317,109,2,218,317,Shirt,Mandarin Collar,M,red,108,60,"A red coloured, M sized, Mandarin Collar Shirt",18,309761
1512,311,2021-03-07,2021-03-25,Dena Banbrick,Polygender,26,Tylershire,Queensland,39,104,3,312,39,Shirt,Dress,XL,red,119,47,"A red coloured, XL sized, Dress Shirt",18,310073
1513,311,2021-03-07,2021-03-25,Dena Banbrick,Polygender,26,Tylershire,Queensland,399,119,1,119,399,Shirt,Casual Slim Fit,XL,yellow,113,78,"A yellow coloured, XL sized, Casual Slim Fit Shirt",18,310192
1514,311,2021-03-07,2021-03-25,Dena Banbrick,Polygender,26,Tylershire,Queensland,1191,105,1,105,1191,Trousers,Pleated,S,red,90,78,"A red coloured, S sized, Pleated Trousers",18,310297
1515,312,2021-07-06,2021-07-31,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,285,105,2,210,285,Shirt,Cuban Collar,XS,orange,93,62,"A orange coloured, XS sized, Cuban Collar Shirt",25,310507
1516,312,2021-07-06,2021-07-31,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,31,96,2,192,31,Shirt,Oxford Cloth,S,violet,114,41,"A violet coloured, S sized, Oxford Cloth Shirt",25,310699
1517,312,2021-07-06,2021-07-31,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,899,94,3,282,899,Trousers,Cords,XL,blue,113,65,"A blue coloured, XL sized, Cords Trousers",25,310981
1518,312,2021-07-06,2021-07-31,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,713,119,1,119,713,Jacket,Trench Coat,L,yellow,112,77,"A yellow coloured, L sized, Trench Coat Jacket",25,311100
1519,312,2021-07-06,2021-07-31,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,155,91,2,182,155,Shirt,Linen,XS,green,116,49,"A green coloured, XS sized, Linen Shirt",25,311282
1520,312,2021-07-06,2021-07-31,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,78,118,2,236,78,Shirt,Flannel,L,orange,96,59,"A orange coloured, L sized, Flannel Shirt",25,311518
1521,312,2021-07-06,2021-07-31,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,895,94,3,282,895,Trousers,Cords,XS,blue,113,60,"A blue coloured, XS sized, Cords Trousers",25,311800
1522,312,2021-07-06,2021-07-31,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,684,113,2,226,684,Jacket,Parka,XL,green,119,55,"A green coloured, XL sized, Parka Jacket",25,312026
